scope,label,patch,side,tier,rank_in_tier,champ,role,elo_pp,impact_pp,tier_score,counterability_tax,n,raw_wr,archetype,cb_score,cb_label,obj_pp,fight_pp,lane_pp,vision_pp,tower_pp,lambda,why
lec,LEC,16.1,blue,B,1,Ryze,mid,1.34,-0.094,0.98,0.28,4,75.0,,,,0.016,-0.248,-0.018,0.003,-0.114,0.55,"Elo-ctrl +1.3pp → tier_score +1.0pp (cb tax −0.3; impact -0.09pp clipped±4.0); Blind: unknown counterability — mild safety tax; OE lenses -0.09pp (fight -0.248; lane -0.018; vision 0.003; tower -0.114; obj 0.016); cb unknown → prior 45; thin sample — provisional; mostly mid; n=4, raw 75%"
lec,LEC,16.1,blue,B,2,Neeko,sup,0.03,0.07,-0.18,0.28,5,60.0,,,,-0.01,0.185,-0.004,-0.001,0.118,0.55,"Elo-ctrl +0.0pp → tier_score -0.2pp (cb tax −0.3; impact +0.07pp clipped±4.0); Blind: unknown counterability — mild safety tax; OE lenses +0.07pp (fight 0.185; lane -0.004; vision -0.001; tower 0.118; obj -0.01); cb unknown → prior 45; thin sample — provisional; mostly sup; n=5, raw 60%"
lec,LEC,16.1,blue,C,1,Varus,bot,-0.18,0.03,-0.43,0.28,5,60.0,,,,0.037,0.073,0.039,-0.002,-0.085,0.55,"Elo-ctrl -0.2pp → tier_score -0.4pp (cb tax −0.3; impact +0.03pp clipped±4.0); Blind: unknown counterability — mild safety tax; OE lenses +0.03pp (fight 0.073; lane 0.039; vision -0.002; tower -0.085; obj 0.037); cb unknown → prior 45; thin sample — provisional; flex bot:3,top:3; n=5, raw 60%"
lec,LEC,16.1,blue,D,1,Caitlyn,bot,-0.23,0.043,-0.46,0.28,5,60.0,,,,0.04,-0.041,0.029,-0.003,0.347,0.55,"Elo-ctrl -0.2pp → tier_score -0.5pp (cb tax −0.3; impact +0.04pp clipped±4.0); Blind: unknown counterability — mild safety tax; OE lenses +0.04pp (fight -0.041; lane 0.029; vision -0.003; tower 0.347; obj 0.04); cb unknown → prior 45; thin sample — provisional; mostly bot; n=5, raw 60%"
lec,LEC,16.1,blue,D,2,Taliyah,mid,-0.69,0.005,-0.96,0.28,4,50.0,,,,-0.021,0.066,-0.026,0.003,-0.047,0.55,"Elo-ctrl -0.7pp → tier_score -1.0pp (cb tax −0.3; impact +0.01pp clipped±4.0); Blind: unknown counterability — mild safety tax; OE lenses +0.01pp (fight 0.066; lane -0.026; vision 0.003; tower -0.047; obj -0.021); cb unknown → prior 45; thin sample — provisional; mostly mid; n=4, raw 50%"
lec,LEC,16.1,blue,E,1,Cassiopeia,mid,-1.15,-0.006,-1.43,0.28,4,50.0,,,,-0.048,0.114,0.03,-0.016,-0.314,0.55,"Elo-ctrl -1.2pp → tier_score -1.4pp (cb tax −0.3; impact -0.01pp clipped±4.0); Blind: unknown counterability — mild safety tax; OE lenses -0.01pp (fight 0.114; lane 0.03; vision -0.016; tower -0.314; obj -0.048); cb unknown → prior 45; thin sample — provisional; flex mid:7,top:1; n=4, raw 50%"
lec,LEC,16.1,blue,F,1,Nautilus,sup,-5.06,0.0,-5.34,0.28,5,20.0,,,,0.0,0.0,0.0,0.0,0.0,0.55,"Elo-ctrl -5.1pp → tier_score -5.3pp (cb tax −0.3; impact +0.00pp clipped±4.0); Blind: unknown counterability — mild safety tax; OE lenses +0.00pp (fight 0.0; lane 0.0; vision 0.0; tower 0.0; obj 0.0); cb unknown → prior 45; thin sample — provisional; mostly sup; n=5, raw 20%"
lec,LEC,16.1,red,Z Blind,1,Seraphine,sup,4.19,0.039,3.96,0.28,6,66.7,Blind,,,0.057,0.082,-0.002,-0.005,0.025,0.55,"Elo-ctrl +4.2pp → tier_score +4.0pp (cb tax −0.3; impact +0.04pp clipped±4.0); Blind: unknown counterability — mild safety tax; OE lenses +0.04pp (fight 0.082; lane -0.002; vision -0.005; tower 0.025; obj 0.057); cb unknown → prior 45; thin sample — provisional; mostly sup; n=6, raw 67%"
lec,LEC,16.1,red,S Blind,1,Vi,jng,4.08,-0.028,3.78,0.28,4,75.0,Blind,,,0.019,-0.074,-0.025,0.001,-0.023,0.55,"Elo-ctrl +4.1pp → tier_score +3.8pp (cb tax −0.3; impact -0.03pp clipped±4.0); Blind: unknown counterability — mild safety tax; OE lenses -0.03pp (fight -0.074; lane -0.025; vision 0.001; tower -0.023; obj 0.019); cb unknown → prior 45; thin sample — provisional; mostly jng; n=4, raw 75%"
lec,LEC,16.1,red,S Blind,2,Ashe,bot,4.02,0.003,3.75,0.28,4,75.0,Blind,,,0.085,-0.178,0.014,0.019,0.311,0.55,"Elo-ctrl +4.0pp → tier_score +3.7pp (cb tax −0.3; impact +0.00pp clipped±4.0); Blind: unknown counterability — mild safety tax; OE lenses +0.00pp (fight -0.178; lane 0.014; vision 0.019; tower 0.311; obj 0.085); cb unknown → prior 45; thin sample — provisional; mostly bot; n=4, raw 75%"
lec,LEC,16.1,red,A,1,Rakan,sup,3.53,-0.003,3.25,0.28,4,75.0,,,,0.12,-0.114,0.007,0.022,0.041,0.55,"Elo-ctrl +3.5pp → tier_score +3.3pp (cb tax −0.3; impact -0.00pp clipped±4.0); Blind: unknown counterability — mild safety tax; OE lenses -0.00pp (fight -0.114; lane 0.007; vision 0.022; tower 0.041; obj 0.12); cb unknown → prior 45; thin sample — provisional; mostly sup; n=4, raw 75%"
lec,LEC,16.1,red,A,2,Xin Zhao,jng,2.32,0.016,2.07,0.28,5,60.0,,,,0.021,0.049,0.023,0.005,-0.082,0.55,"Elo-ctrl +2.3pp → tier_score +2.1pp (cb tax −0.3; impact +0.02pp clipped±4.0); Blind: unknown counterability — mild safety tax; OE lenses +0.02pp (fight 0.049; lane 0.023; vision 0.005; tower -0.082; obj 0.021); cb unknown → prior 45; thin sample — provisional; mostly jng; n=5, raw 60%"
lec,LEC,16.1,red,B,1,Olaf,top,1.03,0.0,0.76,0.28,4,50.0,,,,,,,,,0.55,"Elo-ctrl +1.0pp → tier_score +0.8pp (cb tax −0.3; impact +0.00pp clipped±4.0); Blind: unknown counterability — mild safety tax; cb unknown → prior 45; thin sample — provisional; flex top:3,jng:1; n=4, raw 50%"
lec,LEC,16.1,red,C,1,Annie,mid,0.21,0.012,-0.05,0.28,5,40.0,,,,-0.069,0.141,-0.006,-0.002,-0.143,0.55,"Elo-ctrl +0.2pp → tier_score -0.1pp (cb tax −0.3; impact +0.01pp clipped±4.0); Blind: unknown counterability — mild safety tax; OE lenses +0.01pp (fight 0.141; lane -0.006; vision -0.002; tower -0.143; obj -0.069); cb unknown → prior 45; thin sample — provisional; flex mid:5,top:1; n=5, raw 40%"
lec,LEC,16.1,red,C,2,Ezreal,bot,-0.56,0.056,-0.78,0.28,5,40.0,,,,-0.001,0.176,-0.032,-0.006,0.071,0.55,"Elo-ctrl -0.6pp → tier_score -0.8pp (cb tax −0.3; impact +0.06pp clipped±4.0); Blind: unknown counterability — mild safety tax; OE lenses +0.06pp (fight 0.176; lane -0.032; vision -0.006; tower 0.071; obj -0.001); cb unknown → prior 45; thin sample — provisional; mostly bot; n=5, raw 40%"
lec,LEC,16.1,red,D,1,Trundle,jng,-1.17,0.0,-1.44,0.28,4,25.0,,,,0.0,0.0,0.0,0.0,0.0,0.55,"Elo-ctrl -1.2pp → tier_score -1.4pp (cb tax −0.3; impact +0.00pp clipped±4.0); Blind: unknown counterability — mild safety tax; OE lenses +0.00pp (fight 0.0; lane 0.0; vision 0.0; tower 0.0; obj 0.0); cb unknown → prior 45; thin sample — provisional; mostly jng; n=4, raw 25%"
lec,LEC,16.1,red,E,1,Cassiopeia,mid,-1.35,-0.006,-1.63,0.28,4,25.0,,,,-0.048,0.114,0.03,-0.016,-0.314,0.55,"Elo-ctrl -1.3pp → tier_score -1.6pp (cb tax −0.3; impact -0.01pp clipped±4.0); Blind: unknown counterability — mild safety tax; OE lenses -0.01pp (fight 0.114; lane 0.03; vision -0.016; tower -0.314; obj -0.048); cb unknown → prior 45; thin sample — provisional; flex mid:7,top:1; n=4, raw 25%"
lec,LEC,16.1,red,F,1,Nami,sup,-1.37,0.008,-1.64,0.28,4,25.0,,,,-0.045,0.06,-0.008,-0.011,0.011,0.55,"Elo-ctrl -1.4pp → tier_score -1.6pp (cb tax −0.3; impact +0.01pp clipped±4.0); Blind: unknown counterability — mild safety tax; OE lenses +0.01pp (fight 0.06; lane -0.008; vision -0.011; tower 0.011; obj -0.045); cb unknown → prior 45; thin sample — provisional; mostly sup; n=4, raw 25%"
lcs,LCS,16.11,blue,A,1,Lucian,bot,0.83,0.0,0.56,0.28,4,75.0,,,,,,,,,0.55,"Elo-ctrl +0.8pp → tier_score +0.6pp (cb tax −0.3; impact +0.00pp clipped±4.0); Blind: unknown counterability — mild safety tax; cb unknown → prior 45; thin sample — provisional; mostly bot; n=4, raw 75%"
lcs,LCS,16.11,blue,A,2,Milio,sup,0.83,0.0,0.56,0.28,4,75.0,,,,,,,,,0.55,"Elo-ctrl +0.8pp → tier_score +0.6pp (cb tax −0.3; impact +0.00pp clipped±4.0); Blind: unknown counterability — mild safety tax; cb unknown → prior 45; thin sample — provisional; mostly sup; n=4, raw 75%"
lcs,LCS,16.11,blue,F,1,Rumble,top,-1.27,0.0,-1.55,0.28,5,60.0,,,,0.0,0.0,0.0,0.0,0.0,0.55,"Elo-ctrl -1.3pp → tier_score -1.5pp (cb tax −0.3; impact +0.00pp clipped±4.0); Blind: unknown counterability — mild safety tax; OE lenses +0.00pp (fight 0.0; lane 0.0; vision 0.0; tower 0.0; obj 0.0); cb unknown → prior 45; thin sample — provisional; flex top:5,jng:1; n=5, raw 60%"
lcs,LCS,16.11,red,S Blind,1,Rakan,sup,2.05,0.0,1.78,0.28,4,50.0,Blind,,,0.0,0.0,0.0,0.0,0.0,0.55,"Elo-ctrl +2.1pp → tier_score +1.8pp (cb tax −0.3; impact +0.00pp clipped±4.0); Blind: unknown counterability — mild safety tax; OE lenses +0.00pp (fight 0.0; lane 0.0; vision 0.0; tower 0.0; obj 0.0); cb unknown → prior 45; thin sample — provisional; mostly sup; n=4, raw 50%"
lcs,LCS,16.11,red,A,1,Xin Zhao,jng,-0.04,0.0,-0.31,0.28,4,25.0,,,,,,,,,0.55,"Elo-ctrl -0.0pp → tier_score -0.3pp (cb tax −0.3; impact +0.00pp clipped±4.0); Blind: unknown counterability — mild safety tax; cb unknown → prior 45; thin sample — provisional; flex jng:3,mid:1; n=4, raw 25%"
lcs,LCS,16.11,red,B,1,Nautilus,sup,-0.37,0.0,-0.65,0.28,4,25.0,,,,0.0,0.0,0.0,0.0,0.0,0.55,"Elo-ctrl -0.4pp → tier_score -0.6pp (cb tax −0.3; impact +0.00pp clipped±4.0); Blind: unknown counterability — mild safety tax; OE lenses +0.00pp (fight 0.0; lane 0.0; vision 0.0; tower 0.0; obj 0.0); cb unknown → prior 45; thin sample — provisional; mostly sup; n=4, raw 25%"
lcs,LCS,16.11,red,D,1,Sion,top,-0.57,0.0,-0.84,0.28,5,20.0,,,,0.0,0.0,0.0,0.0,0.0,0.55,"Elo-ctrl -0.6pp → tier_score -0.8pp (cb tax −0.3; impact +0.00pp clipped±4.0); Blind: unknown counterability — mild safety tax; OE lenses +0.00pp (fight 0.0; lane 0.0; vision 0.0; tower 0.0; obj 0.0); cb unknown → prior 45; thin sample — provisional; mostly top; n=5, raw 20%"
lcs,LCS,16.11,red,F,1,Jarvan IV,jng,-0.59,0.0,-0.87,0.28,5,20.0,,,,0.0,0.0,0.0,0.0,0.0,0.55,"Elo-ctrl -0.6pp → tier_score -0.9pp (cb tax −0.3; impact +0.00pp clipped±4.0); Blind: unknown counterability — mild safety tax; OE lenses +0.00pp (fight 0.0; lane 0.0; vision 0.0; tower 0.0; obj 0.0); cb unknown → prior 45; thin sample — provisional; mostly jng; n=5, raw 20%"
